# labeling started 2026-06-22T16:25:38.704468Z  days=620
20251110  rows=86400  flare_seconds=19874  flare_events=16  classes={'B': 0, 'C': 13812, 'M': 1021, 'X': 5041}  time=0.2s
20251112  rows=86400  flare_seconds=9848  flare_events=8  classes={'B': 0, 'C': 9848, 'M': 0, 'X': 0}  time=0.2s
20251113  rows=86400  flare_seconds=18496  flare_events=17  classes={'B': 0, 'C': 18496, 'M': 0, 'X': 0}  time=0.2s
20251114  rows=86400  flare_seconds=12915  flare_events=15  classes={'B': 0, 'C': 8112, 'M': 1442, 'X': 3361}  time=0.2s
20251115  rows=86400  flare_seconds=11833  flare_events=14  classes={'B': 0, 'C': 11833, 'M': 0, 'X': 0}  time=0.2s
20251116  rows=86400  flare_seconds=19272  flare_events=14  classes={'B': 0, 'C': 16691, 'M': 2581, 'X': 0}  time=0.1s
20251118  rows=86400  flare_seconds=9907  flare_events=8  classes={'B': 721, 'C': 9186, 'M': 0, 'X': 0}  time=0.2s
20251119  rows=86400  flare_seconds=7868  flare_events=8  classes={'B': 3125, 'C': 4743, 'M': 0, 'X': 0}  time=0.2s
20251120  rows=86400  flare_seconds=11105  flare_events=8  classes={'B': 0, 'C': 11105, 'M': 0, 'X': 0}  time=0.2s
20251121  rows=86400  flare_seconds=10271  flare_events=12  classes={'B': 0, 'C': 10271, 'M': 0, 'X': 0}  time=0.1s
20251122  rows=86400  flare_seconds=11353  flare_events=14  classes={'B': 2042, 'C': 9311, 'M': 0, 'X': 0}  time=0.1s
20251123  rows=86400  flare_seconds=13992  flare_events=14  classes={'B': 3604, 'C': 10388, 'M': 0, 'X': 0}  time=0.2s
20251124  rows=86400  flare_seconds=5704  flare_events=6  classes={'B': 541, 'C': 5163, 'M': 0, 'X': 0}  time=0.2s
20251125  rows=86400  flare_seconds=9548  flare_events=8  classes={'B': 4384, 'C': 5164, 'M': 0, 'X': 0}  time=0.2s
20251126  rows=86400  flare_seconds=9550  flare_events=11  classes={'B': 2584, 'C': 6966, 'M': 0, 'X': 0}  time=0.2s
20251127  rows=86400  flare_seconds=8646  flare_events=7  classes={'B': 0, 'C': 8646, 'M': 0, 'X': 0}  time=0.2s
20251128  rows=86400  flare_seconds=18432  flare_events=17  classes={'B': 0, 'C': 17171, 'M': 1261, 'X': 0}  time=0.2s
20251129  rows=86400  flare_seconds=12972  flare_events=12  classes={'B': 0, 'C': 5346, 'M': 7626, 'X': 0}  time=0.2s
20251130  rows=86400  flare_seconds=17951  flare_events=14  classes={'B': 0, 'C': 17951, 'M': 0, 'X': 0}  time=0.2s
20251201  rows=86400  flare_seconds=10927  flare_events=8  classes={'B': 0, 'C': 8646, 'M': 0, 'X': 2281}  time=0.2s
20251202  rows=86400  flare_seconds=5647  flare_events=9  classes={'B': 0, 'C': 5647, 'M': 0, 'X': 0}  time=0.2s
20251203  rows=86400  flare_seconds=12070  flare_events=11  classes={'B': 0, 'C': 12070, 'M': 0, 'X': 0}  time=0.2s
20251204  rows=86400  flare_seconds=5706  flare_events=8  classes={'B': 0, 'C': 4325, 'M': 1381, 'X': 0}  time=0.2s
20251205  rows=86400  flare_seconds=33130  flare_events=14  classes={'B': 0, 'C': 33130, 'M': 0, 'X': 0}  time=0.2s
20251206  rows=86400  flare_seconds=11471  flare_events=12  classes={'B': 0, 'C': 7989, 'M': 3482, 'X': 0}  time=0.2s
20251207  rows=86400  flare_seconds=12138  flare_events=19  classes={'B': 0, 'C': 11898, 'M': 240, 'X': 0}  time=0.2s
20251208  rows=86400  flare_seconds=20478  flare_events=20  classes={'B': 0, 'C': 10871, 'M': 8706, 'X': 901}  time=0.1s
20251209  rows=86400  flare_seconds=23658  flare_events=24  classes={'B': 0, 'C': 17593, 'M': 6065, 'X': 0}  time=0.2s
20251210  rows=86400  flare_seconds=16338  flare_events=20  classes={'B': 0, 'C': 12133, 'M': 4205, 'X': 0}  time=0.2s
20251211  rows=86400  flare_seconds=8592  flare_events=13  classes={'B': 0, 'C': 8592, 'M': 0, 'X': 0}  time=0.2s
20251212  rows=86400  flare_seconds=13029  flare_events=9  classes={'B': 0, 'C': 10027, 'M': 3002, 'X': 0}  time=0.2s
20251213  rows=86400  flare_seconds=11049  flare_events=9  classes={'B': 0, 'C': 11049, 'M': 0, 'X': 0}  time=0.2s
20251214  rows=86400  flare_seconds=12547  flare_events=9  classes={'B': 3001, 'C': 9546, 'M': 0, 'X': 0}  time=0.1s
20251215  rows=86400  flare_seconds=10449  flare_events=9  classes={'B': 2222, 'C': 8227, 'M': 0, 'X': 0}  time=0.2s
20251216  rows=86400  flare_seconds=7566  flare_events=7  classes={'B': 3543, 'C': 4023, 'M': 0, 'X': 0}  time=0.2s
20251217  rows=86400  flare_seconds=5225  flare_events=5  classes={'B': 1202, 'C': 4023, 'M': 0, 'X': 0}  time=0.1s
20251218  rows=86400  flare_seconds=5526  flare_events=6  classes={'B': 2523, 'C': 3003, 'M': 0, 'X': 0}  time=0.2s
20251219  rows=86400  flare_seconds=9367  flare_events=7  classes={'B': 0, 'C': 7386, 'M': 1981, 'X': 0}  time=0.2s
20251220  rows=86400  flare_seconds=12250  flare_events=12  classes={'B': 1322, 'C': 9127, 'M': 1801, 'X': 0}  time=0.2s
20251221  rows=86400  flare_seconds=15012  flare_events=14  classes={'B': 0, 'C': 13571, 'M': 1441, 'X': 0}  time=0.2s
20251222  rows=86400  flare_seconds=6664  flare_events=5  classes={'B': 0, 'C': 6664, 'M': 0, 'X': 0}  time=0.2s
20251223  rows=86400  flare_seconds=5945  flare_events=5  classes={'B': 0, 'C': 5945, 'M': 0, 'X': 0}  time=0.2s
20251224  rows=86400  flare_seconds=4922  flare_events=2  classes={'B': 0, 'C': 4922, 'M': 0, 'X': 0}  time=0.2s
20251225  rows=86400  flare_seconds=1983  flare_events=3  classes={'B': 0, 'C': 1983, 'M': 0, 'X': 0}  time=0.2s
20251226  rows=86400  flare_seconds=6426  flare_events=7  classes={'B': 0, 'C': 6426, 'M': 0, 'X': 0}  time=0.2s
20251227  rows=86400  flare_seconds=11951  flare_events=11  classes={'B': 0, 'C': 10690, 'M': 1261, 'X': 0}  time=0.2s
20251229  rows=86400  flare_seconds=12013  flare_events=16  classes={'B': 0, 'C': 10271, 'M': 1742, 'X': 0}  time=0.2s
20251230  rows=86400  flare_seconds=7389  flare_events=9  classes={'B': 0, 'C': 7389, 'M': 0, 'X': 0}  time=0.1s
20260101  rows=86400  flare_seconds=12791  flare_events=12  classes={'B': 0, 'C': 12791, 'M': 0, 'X': 0}  time=0.2s
20260102  rows=86400  flare_seconds=7028  flare_events=9  classes={'B': 0, 'C': 7028, 'M': 0, 'X': 0}  time=0.2s
20260103  rows=86400  flare_seconds=9368  flare_events=9  classes={'B': 0, 'C': 9368, 'M': 0, 'X': 0}  time=0.2s
20260104  rows=86400  flare_seconds=7145  flare_events=5  classes={'B': 0, 'C': 7145, 'M': 0, 'X': 0}  time=0.2s
20260105  rows=86400  flare_seconds=8166  flare_events=6  classes={'B': 0, 'C': 8166, 'M': 0, 'X': 0}  time=0.2s
20260106  rows=86400  flare_seconds=12727  flare_events=10  classes={'B': 0, 'C': 12727, 'M': 0, 'X': 0}  time=0.2s
20260107  rows=86400  flare_seconds=10154  flare_events=15  classes={'B': 0, 'C': 10154, 'M': 0, 'X': 0}  time=0.2s
20260108  rows=86400  flare_seconds=16269  flare_events=9  classes={'B': 0, 'C': 16269, 'M': 0, 'X': 0}  time=0.2s
20260109  rows=86400  flare_seconds=7685  flare_events=5  classes={'B': 1081, 'C': 6604, 'M': 0, 'X': 0}  time=0.2s
20260110  rows=86400  flare_seconds=9007  flare_events=7  classes={'B': 541, 'C': 8466, 'M': 0, 'X': 0}  time=0.2s
20260111  rows=86400  flare_seconds=8762  flare_events=3  classes={'B': 421, 'C': 721, 'M': 7620, 'X': 0}  time=0.2s
20260112  rows=86400  flare_seconds=3723  flare_events=3  classes={'B': 0, 'C': 1862, 'M': 1861, 'X': 0}  time=0.2s
20260113  rows=86400  flare_seconds=10565  flare_events=7  classes={'B': 481, 'C': 10084, 'M': 0, 'X': 0}  time=0.2s
20260114  rows=86400  flare_seconds=9667  flare_events=9  classes={'B': 0, 'C': 7146, 'M': 2521, 'X': 0}  time=0.2s
20260115  rows=86400  flare_seconds=5645  flare_events=5  classes={'B': 0, 'C': 5645, 'M': 0, 'X': 0}  time=0.2s
20260116  rows=86400  flare_seconds=9370  flare_events=11  classes={'B': 0, 'C': 9370, 'M': 0, 'X': 0}  time=0.2s
20260117  rows=86400  flare_seconds=10212  flare_events=16  classes={'B': 0, 'C': 8950, 'M': 1262, 'X': 0}  time=0.2s
20260118  rows=86400  flare_seconds=12187  flare_events=8  classes={'B': 0, 'C': 7146, 'M': 0, 'X': 5041}  time=0.2s
20260119  rows=86400  flare_seconds=8167  flare_events=7  classes={'B': 0, 'C': 7386, 'M': 781, 'X': 0}  time=0.2s
20260120  rows=86400  flare_seconds=13268  flare_events=8  classes={'B': 0, 'C': 13268, 'M': 0, 'X': 0}  time=0.2s
20260121  rows=86400  flare_seconds=13693  flare_events=14  classes={'B': 0, 'C': 9371, 'M': 4322, 'X': 0}  time=0.2s
20260122  rows=86400  flare_seconds=7568  flare_events=9  classes={'B': 0, 'C': 7568, 'M': 0, 'X': 0}  time=0.2s
20260123  rows=86400  flare_seconds=13146  flare_events=7  classes={'B': 0, 'C': 13146, 'M': 0, 'X': 0}  time=0.2s
20260124  rows=86400  flare_seconds=7926  flare_events=6  classes={'B': 0, 'C': 7926, 'M': 0, 'X': 0}  time=0.1s
20260125  rows=86400  flare_seconds=9670  flare_events=11  classes={'B': 0, 'C': 9670, 'M': 0, 'X': 0}  time=0.2s
20260126  rows=86400  flare_seconds=5945  flare_events=5  classes={'B': 0, 'C': 5945, 'M': 0, 'X': 0}  time=0.2s
20260127  rows=86400  flare_seconds=6305  flare_events=6  classes={'B': 0, 'C': 6305, 'M': 0, 'X': 0}  time=0.2s
20260128  rows=86400  flare_seconds=1802  flare_events=2  classes={'B': 0, 'C': 1802, 'M': 0, 'X': 0}  time=0.1s
20260129  rows=86400  flare_seconds=5704  flare_events=4  classes={'B': 601, 'C': 5103, 'M': 0, 'X': 0}  time=0.2s
20260130  rows=86400  flare_seconds=8889  flare_events=10  classes={'B': 0, 'C': 8889, 'M': 0, 'X': 0}  time=0.2s
20260131  rows=86400  flare_seconds=19636  flare_events=19  classes={'B': 0, 'C': 19636, 'M': 0, 'X': 0}  time=0.2s
20260201  rows=86400  flare_seconds=23176  flare_events=21  classes={'B': 0, 'C': 1981, 'M': 19514, 'X': 1681}  time=0.2s
20260202  rows=86400  flare_seconds=20477  flare_events=19  classes={'B': 0, 'C': 660, 'M': 15374, 'X': 4443}  time=0.2s
20260203  rows=86400  flare_seconds=22036  flare_events=17  classes={'B': 0, 'C': 3485, 'M': 17350, 'X': 1201}  time=0.2s
20260204  rows=86400  flare_seconds=15976  flare_events=16  classes={'B': 0, 'C': 7327, 'M': 7688, 'X': 961}  time=0.1s
20260205  rows=86400  flare_seconds=24141  flare_events=24  classes={'B': 0, 'C': 13092, 'M': 11049, 'X': 0}  time=0.2s
20260206  rows=86400  flare_seconds=10932  flare_events=12  classes={'B': 0, 'C': 10932, 'M': 0, 'X': 0}  time=0.2s
20260207  rows=86400  flare_seconds=6245  flare_events=6  classes={'B': 0, 'C': 6245, 'M': 0, 'X': 0}  time=0.2s
20260208  rows=86400  flare_seconds=10569  flare_events=10  classes={'B': 0, 'C': 7806, 'M': 2763, 'X': 0}  time=0.1s
20260209  rows=86400  flare_seconds=11228  flare_events=12  classes={'B': 0, 'C': 9187, 'M': 2041, 'X': 0}  time=0.1s
20260210  rows=86400  flare_seconds=16206  flare_events=10  classes={'B': 0, 'C': 15966, 'M': 240, 'X': 0}  time=0.1s
20260211  rows=86400  flare_seconds=12313  flare_events=13  classes={'B': 0, 'C': 7570, 'M': 4743, 'X': 0}  time=0.1s
20260212  rows=86400  flare_seconds=6304  flare_events=4  classes={'B': 0, 'C': 5043, 'M': 1261, 'X': 0}  time=0.1s
20260214  rows=86400  flare_seconds=7085  flare_events=6  classes={'B': 4863, 'C': 2222, 'M': 0, 'X': 0}  time=0.2s
20260215  rows=86400  flare_seconds=2764  flare_events=4  classes={'B': 1322, 'C': 1442, 'M': 0, 'X': 0}  time=0.2s
20260216  rows=86400  flare_seconds=10264  flare_events=5  classes={'B': 2162, 'C': 4681, 'M': 3421, 'X': 0}  time=0.2s
20260218  rows=86400  flare_seconds=5765  flare_events=5  classes={'B': 2163, 'C': 3602, 'M': 0, 'X': 0}  time=0.2s
20260219  rows=86400  flare_seconds=5223  flare_events=3  classes={'B': 0, 'C': 5223, 'M': 0, 'X': 0}  time=0.2s
20260221  rows=86400  flare_seconds=1202  flare_events=2  classes={'B': 1202, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260222  rows=86400  flare_seconds=17705  flare_events=5  classes={'B': 841, 'C': 16864, 'M': 0, 'X': 0}  time=0.2s
20260223  rows=86400  flare_seconds=2462  flare_events=2  classes={'B': 2462, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260224  rows=86400  flare_seconds=2942  flare_events=3  classes={'B': 0, 'C': 2942, 'M': 0, 'X': 0}  time=0.2s
20260225  rows=86400  flare_seconds=28992  flare_events=14  classes={'B': 781, 'C': 26170, 'M': 2041, 'X': 0}  time=0.2s
20260226  rows=86400  flare_seconds=5224  flare_events=5  classes={'B': 0, 'C': 5224, 'M': 0, 'X': 0}  time=0.2s
20260227  rows=86400  flare_seconds=9311  flare_events=11  classes={'B': 0, 'C': 9311, 'M': 0, 'X': 0}  time=0.2s
20260228  rows=86400  flare_seconds=9967  flare_events=7  classes={'B': 0, 'C': 9967, 'M': 0, 'X': 0}  time=0.2s
20260301  rows=86400  flare_seconds=16335  flare_events=17  classes={'B': 0, 'C': 16335, 'M': 0, 'X': 0}  time=0.2s
20260302  rows=86400  flare_seconds=7867  flare_events=8  classes={'B': 0, 'C': 7867, 'M': 0, 'X': 0}  time=0.2s
20260303  rows=86400  flare_seconds=10806  flare_events=6  classes={'B': 0, 'C': 10806, 'M': 0, 'X': 0}  time=0.2s
20260304  rows=86400  flare_seconds=3542  flare_events=3  classes={'B': 0, 'C': 3542, 'M': 0, 'X': 0}  time=0.1s
20260305  rows=86400  flare_seconds=6965  flare_events=5  classes={'B': 781, 'C': 6184, 'M': 0, 'X': 0}  time=0.2s
20260306  rows=86400  flare_seconds=1202  flare_events=2  classes={'B': 661, 'C': 541, 'M': 0, 'X': 0}  time=0.2s
20260307  rows=86400  flare_seconds=2341  flare_events=1  classes={'B': 0, 'C': 2341, 'M': 0, 'X': 0}  time=0.2s
20260308  rows=86400  flare_seconds=6365  flare_events=5  classes={'B': 3002, 'C': 3363, 'M': 0, 'X': 0}  time=0.2s
20260309  rows=86400  flare_seconds=6547  flare_events=7  classes={'B': 0, 'C': 6547, 'M': 0, 'X': 0}  time=0.2s
20260310  rows=86400  flare_seconds=13328  flare_events=10  classes={'B': 1621, 'C': 11707, 'M': 0, 'X': 0}  time=0.2s
20260311  rows=86400  flare_seconds=5346  flare_events=6  classes={'B': 3484, 'C': 1862, 'M': 0, 'X': 0}  time=0.2s
20260312  rows=86400  flare_seconds=14526  flare_events=7  classes={'B': 2883, 'C': 11643, 'M': 0, 'X': 0}  time=0.2s
20260313  rows=86400  flare_seconds=19093  flare_events=15  classes={'B': 0, 'C': 17592, 'M': 1501, 'X': 0}  time=0.2s
20260314  rows=86400  flare_seconds=20177  flare_events=21  classes={'B': 3604, 'C': 16573, 'M': 0, 'X': 0}  time=0.2s
20260315  rows=86400  flare_seconds=11890  flare_events=12  classes={'B': 7086, 'C': 2943, 'M': 1861, 'X': 0}  time=0.2s
20260316  rows=86400  flare_seconds=9431  flare_events=12  classes={'B': 5648, 'C': 2342, 'M': 1441, 'X': 0}  time=0.2s
20260317  rows=86400  flare_seconds=8528  flare_events=9  classes={'B': 6786, 'C': 901, 'M': 841, 'X': 0}  time=0.2s
20260318  rows=86400  flare_seconds=24491  flare_events=14  classes={'B': 3604, 'C': 19026, 'M': 1861, 'X': 0}  time=0.2s
20260319  rows=86400  flare_seconds=6608  flare_events=8  classes={'B': 5047, 'C': 1561, 'M': 0, 'X': 0}  time=0.2s
20260320  rows=86400  flare_seconds=1261  flare_events=1  classes={'B': 1261, 'C': 0, 'M': 0, 'X': 0}  time=0.1s
20260321  rows=86400  flare_seconds=1623  flare_events=3  classes={'B': 962, 'C': 661, 'M': 0, 'X': 0}  time=0.2s
20260322  rows=86400  flare_seconds=8103  flare_events=6  classes={'B': 4263, 'C': 3840, 'M': 0, 'X': 0}  time=0.1s
20260323  rows=86400  flare_seconds=8467  flare_events=8  classes={'B': 0, 'C': 8467, 'M': 0, 'X': 0}  time=0.2s
20260324  rows=86400  flare_seconds=7263  flare_events=4  classes={'B': 1681, 'C': 5582, 'M': 0, 'X': 0}  time=0.2s
20260325  rows=86400  flare_seconds=6545  flare_events=6  classes={'B': 0, 'C': 6545, 'M': 0, 'X': 0}  time=0.2s
20260326  rows=86400  flare_seconds=10568  flare_events=9  classes={'B': 0, 'C': 9367, 'M': 1201, 'X': 0}  time=0.2s
20260327  rows=86400  flare_seconds=9490  flare_events=11  classes={'B': 0, 'C': 9490, 'M': 0, 'X': 0}  time=0.2s
20260328  rows=86400  flare_seconds=16324  flare_events=4  classes={'B': 0, 'C': 4383, 'M': 11941, 'X': 0}  time=0.2s
20260329  rows=86400  flare_seconds=10864  flare_events=4  classes={'B': 0, 'C': 10864, 'M': 0, 'X': 0}  time=0.2s
20260330  rows=86400  flare_seconds=5763  flare_events=4  classes={'B': 0, 'C': 2342, 'M': 0, 'X': 3421}  time=0.2s
20260331  rows=86400  flare_seconds=6547  flare_events=7  classes={'B': 481, 'C': 6066, 'M': 0, 'X': 0}  time=0.2s
20260401  rows=86400  flare_seconds=13148  flare_events=9  classes={'B': 0, 'C': 13148, 'M': 0, 'X': 0}  time=0.2s
20260402  rows=86400  flare_seconds=20647  flare_events=10  classes={'B': 0, 'C': 16386, 'M': 4261, 'X': 0}  time=0.2s
20260403  rows=86400  flare_seconds=15858  flare_events=19  classes={'B': 0, 'C': 14716, 'M': 1142, 'X': 0}  time=0.2s
20260404  rows=86400  flare_seconds=24018  flare_events=18  classes={'B': 0, 'C': 18254, 'M': 5764, 'X': 0}  time=0.2s
20260405  rows=86400  flare_seconds=17479  flare_events=22  classes={'B': 5345, 'C': 12134, 'M': 0, 'X': 0}  time=0.2s
20260406  rows=86400  flare_seconds=1862  flare_events=2  classes={'B': 601, 'C': 1261, 'M': 0, 'X': 0}  time=0.1s
20260407  rows=86400  flare_seconds=10629  flare_events=9  classes={'B': 1863, 'C': 8766, 'M': 0, 'X': 0}  time=0.1s
20260408  rows=86400  flare_seconds=5766  flare_events=6  classes={'B': 541, 'C': 5225, 'M': 0, 'X': 0}  time=0.1s
20260409  rows=86400  flare_seconds=9009  flare_events=10  classes={'B': 3304, 'C': 3184, 'M': 2521, 'X': 0}  time=0.1s
20260410  rows=86400  flare_seconds=6905  flare_events=5  classes={'B': 6905, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260411  rows=86400  flare_seconds=5705  flare_events=5  classes={'B': 2943, 'C': 2762, 'M': 0, 'X': 0}  time=0.2s
20260412  rows=86400  flare_seconds=10755  flare_events=15  classes={'B': 6249, 'C': 4506, 'M': 0, 'X': 0}  time=0.2s
20260413  rows=86400  flare_seconds=10808  flare_events=9  classes={'B': 8887, 'C': 1921, 'M': 0, 'X': 0}  time=0.2s
20260414  rows=86400  flare_seconds=7745  flare_events=7  classes={'B': 7745, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260415  rows=86400  flare_seconds=6245  flare_events=5  classes={'B': 6245, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260418  rows=86400  flare_seconds=3062  flare_events=2  classes={'B': 541, 'C': 2521, 'M': 0, 'X': 0}  time=0.2s
20260419  rows=86400  flare_seconds=5224  flare_events=6  classes={'B': 5224, 'C': 0, 'M': 0, 'X': 0}  time=0.2s
20260420  rows=86400  flare_seconds=7266  flare_events=6  classes={'B': 4504, 'C': 2762, 'M': 0, 'X': 0}  time=0.2s
20260421  rows=86400  flare_seconds=17056  flare_events=17  classes={'B': 2884, 'C': 14172, 'M': 0, 'X': 0}  time=0.2s
20260422  rows=86400  flare_seconds=10211  flare_events=11  classes={'B': 1142, 'C': 9069, 'M': 0, 'X': 0}  time=0.1s
20260424  rows=86400  flare_seconds=15914  flare_events=14  classes={'B': 0, 'C': 7689, 'M': 5883, 'X': 2342}  time=0.2s
20260425  rows=86400  flare_seconds=10874  flare_events=14  classes={'B': 0, 'C': 9852, 'M': 1022, 'X': 0}  time=0.2s
20260426  rows=86400  flare_seconds=18558  flare_events=23  classes={'B': 0, 'C': 14113, 'M': 4445, 'X': 0}  time=0.2s
20260427  rows=86400  flare_seconds=11474  flare_events=16  classes={'B': 0, 'C': 10813, 'M': 661, 'X': 0}  time=0.2s
20260428  rows=86400  flare_seconds=13098  flare_events=19  classes={'B': 0, 'C': 11655, 'M': 1443, 'X': 0}  time=0.2s
20260430  rows=86400  flare_seconds=6426  flare_events=7  classes={'B': 0, 'C': 6426, 'M': 0, 'X': 0}  time=0.2s
20260501  rows=86400  flare_seconds=6010  flare_events=10  classes={'B': 0, 'C': 6010, 'M': 0, 'X': 0}  time=0.2s
20260502  rows=86400  flare_seconds=15373  flare_events=16  classes={'B': 0, 'C': 15373, 'M': 0, 'X': 0}  time=0.2s
20260503  rows=86400  flare_seconds=2763  flare_events=3  classes={'B': 0, 'C': 2763, 'M': 0, 'X': 0}  time=0.2s
20260504  rows=86400  flare_seconds=4684  flare_events=4  classes={'B': 0, 'C': 2823, 'M': 1861, 'X': 0}  time=0.2s
20260505  rows=86400  flare_seconds=5167  flare_events=7  classes={'B': 721, 'C': 4446, 'M': 0, 'X': 0}  time=0.2s
20260506  rows=86400  flare_seconds=2042  flare_events=2  classes={'B': 0, 'C': 2042, 'M': 0, 'X': 0}  time=0.1s
20260507  rows=86400  flare_seconds=14225  flare_events=5  classes={'B': 0, 'C': 9424, 'M': 4801, 'X': 0}  time=0.2s
20260508  rows=86400  flare_seconds=10752  flare_events=13  classes={'B': 1020, 'C': 9732, 'M': 0, 'X': 0}  time=0.2s
20260509  rows=86400  flare_seconds=15975  flare_events=17  classes={'B': 0, 'C': 15975, 'M': 0, 'X': 0}  time=0.2s
20260510  rows=86400  flare_seconds=11352  flare_events=13  classes={'B': 0, 'C': 8771, 'M': 2581, 'X': 0}  time=0.2s
20260511  rows=86400  flare_seconds=6727  flare_events=8  classes={'B': 3423, 'C': 3304, 'M': 0, 'X': 0}  time=0.2s
20260512  rows=86400  flare_seconds=11710  flare_events=12  classes={'B': 1501, 'C': 10209, 'M': 0, 'X': 0}  time=0.2s
20260513  rows=86400  flare_seconds=5346  flare_events=6  classes={'B': 0, 'C': 5346, 'M': 0, 'X': 0}  time=0.2s
20260514  rows=86400  flare_seconds=23416  flare_events=19  classes={'B': 1141, 'C': 22275, 'M': 0, 'X': 0}  time=0.2s
20260515  rows=86400  flare_seconds=9011  flare_events=11  classes={'B': 2644, 'C': 6367, 'M': 0, 'X': 0}  time=0.2s
20260516  rows=86400  flare_seconds=9249  flare_events=10  classes={'B': 361, 'C': 5946, 'M': 2942, 'X': 0}  time=0.2s
20260517  rows=86400  flare_seconds=10570  flare_events=10  classes={'B': 3003, 'C': 6786, 'M': 781, 'X': 0}  time=0.2s
20260518  rows=86400  flare_seconds=4143  flare_events=3  classes={'B': 2042, 'C': 2101, 'M': 0, 'X': 0}  time=0.2s
20260519  rows=86400  flare_seconds=9550  flare_events=10  classes={'B': 3485, 'C': 6065, 'M': 0, 'X': 0}  time=0.2s
20260520  rows=86400  flare_seconds=6544  flare_events=4  classes={'B': 1802, 'C': 4742, 'M': 0, 'X': 0}  time=0.2s
20260521  rows=86400  flare_seconds=7025  flare_events=6  classes={'B': 0, 'C': 7025, 'M': 0, 'X': 0}  time=0.2s
20260523  rows=86400  flare_seconds=15675  flare_events=17  classes={'B': 0, 'C': 15675, 'M': 0, 'X': 0}  time=0.2s
20260524  rows=86400  flare_seconds=4025  flare_events=5  classes={'B': 0, 'C': 4025, 'M': 0, 'X': 0}  time=0.2s
20260525  rows=86400  flare_seconds=3002  flare_events=2  classes={'B': 0, 'C': 3002, 'M': 0, 'X': 0}  time=0.2s
20260526  rows=86400  flare_seconds=6907  flare_events=8  classes={'B': 0, 'C': 6907, 'M': 0, 'X': 0}  time=0.2s
20260527  rows=86400  flare_seconds=2103  flare_events=3  classes={'B': 0, 'C': 2103, 'M': 0, 'X': 0}  time=0.2s
20260528  rows=86400  flare_seconds=3544  flare_events=4  classes={'B': 0, 'C': 3544, 'M': 0, 'X': 0}  time=0.2s
20260529  rows=86400  flare_seconds=9846  flare_events=7  classes={'B': 0, 'C': 7205, 'M': 2641, 'X': 0}  time=0.2s
20260530  rows=86400  flare_seconds=7627  flare_events=8  classes={'B': 0, 'C': 7627, 'M': 0, 'X': 0}  time=0.2s
20260531  rows=86400  flare_seconds=13092  flare_events=14  classes={'B': 421, 'C': 12671, 'M': 0, 'X': 0}  time=0.2s
20260601  rows=86400  flare_seconds=841  flare_events=1  classes={'B': 0, 'C': 841, 'M': 0, 'X': 0}  time=0.2s
20260602  rows=86400  flare_seconds=14114  flare_events=15  classes={'B': 0, 'C': 10631, 'M': 3483, 'X': 0}  time=0.2s
20260603  rows=86400  flare_seconds=13332  flare_events=13  classes={'B': 0, 'C': 10029, 'M': 2342, 'X': 961}  time=0.2s
20260605  rows=86400  flare_seconds=11648  flare_events=11  classes={'B': 0, 'C': 11648, 'M': 0, 'X': 0}  time=0.2s
20260606  rows=86400  flare_seconds=7865  flare_events=6  classes={'B': 0, 'C': 4984, 'M': 2881, 'X': 0}  time=0.2s
20260607  rows=86400  flare_seconds=17236  flare_events=18  classes={'B': 0, 'C': 17236, 'M': 0, 'X': 0}  time=0.2s
20260608  rows=86400  flare_seconds=7147  flare_events=8  classes={'B': 0, 'C': 7147, 'M': 0, 'X': 0}  time=0.2s
20260610  rows=86400  flare_seconds=5765  flare_events=6  classes={'B': 1802, 'C': 3963, 'M': 0, 'X': 0}  time=0.2s
20260611  rows=86400  flare_seconds=12489  flare_events=10  classes={'B': 0, 'C': 12489, 'M': 0, 'X': 0}  time=0.2s
20260612  rows=86400  flare_seconds=2703  flare_events=3  classes={'B': 0, 'C': 2703, 'M': 0, 'X': 0}  time=0.2s
20260613  rows=86400  flare_seconds=7503  flare_events=3  classes={'B': 0, 'C': 7503, 'M': 0, 'X': 0}  time=0.2s

# summary 2026-06-22T16:26:05.871365Z  built=620  skipped=0  failed=0  missing_lc=0  total_flare_seconds=6705341  total_events=5733  classes={'B': 259890, 'C': 4955567, 'M': 1391795, 'X': 97188}  total_time=27.2s
